Seq,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation,Risk_Group
21516,2023-09-07,206.1699981689453,206.58999633789062,204.80999755859375,204.89999389648438,1268900,SGEN,0,1,196.2054,197.0555,175.7281,Yin,0.0087,low-risk
21517,2023-09-08,205.3300018310547,205.39999389648438,203.61000061035156,204.42999267578125,1419500,SGEN,0,1,196.4166,197.0458,176.0915,Yin,0.0088,low-risk
21518,2023-09-11,204.25,208.4600067138672,204.0,208.1300048828125,1831200,SGEN,0,1,196.7486,197.0771,176.5147,Yang,0.0219,low-risk
21519,2023-09-12,207.8000030517578,208.22000122070312,206.83999633789062,207.35000610351562,1376300,SGEN,0,1,197.0464,197.1006,176.9288,Yin,0.0067,low-risk
21740,2023-07-31,5.210000038146973,5.389999866485596,5.070000171661377,5.099999904632568,24200700,SIRI,1,0,4.3392,4.0509,4.9026,Yin,0.0631,low-risk
21741,2023-08-01,5.320000171661377,5.650000095367432,4.860000133514404,4.980000019073486,24528200,SIRI,0,1,4.3662,4.0621,4.8977,Yin,0.1626,low-risk
21742,2023-08-02,5.03000020980835,5.130000114440918,4.820000171661377,4.960000038146973,20117100,SIRI,0,1,4.3948,4.0737,4.8918,Yin,0.0643,low-risk
21743,2023-08-03,4.920000076293945,5.059999942779541,4.920000076293945,4.980000019073486,10707800,SIRI,0,1,4.4234,4.0868,4.8864,Yang,0.0285,low-risk
21744,2023-08-04,5.019999980926514,5.03000020980835,4.690000057220459,4.829999923706055,19510000,SIRI,0,1,4.4494,4.0988,4.8796,Yin,0.0725,low-risk
21745,2023-08-07,4.820000171661377,4.860000133514404,4.71999979019165,4.809999942779541,10602300,SIRI,0,1,4.475,4.1118,4.8725,Yin,0.0297,low-risk
21746,2023-08-08,4.71999979019165,4.829999923706055,4.610000133514404,4.820000171661377,13513800,SIRI,1,0,4.5016,4.1236,4.8659,Yang,0.0477,low-risk
21747,2023-08-09,4.789999961853027,4.909999847412109,4.78000020980835,4.880000114440918,13107400,SIRI,1,0,4.5286,4.1363,4.8598,Yang,0.0272,low-risk
21748,2023-08-10,5.0,5.179999828338623,4.820000171661377,4.840000152587891,17792800,SIRI,0,1,4.5534,4.1483,4.8531,Yin,0.0747,low-risk
21749,2023-08-11,4.789999961853027,4.880000114440918,4.730000019073486,4.75,8312600,SIRI,0,1,4.5772,4.1587,4.8457,Yin,0.0317,low-risk
21750,2023-08-14,4.71999979019165,4.820000171661377,4.670000076293945,4.699999809265137,7987000,SIRI,0,1,4.5972,4.1677,4.8378,Yin,0.0321,low-risk
21751,2023-08-15,4.650000095367432,4.75,4.610000133514404,4.710000038146973,8703700,SIRI,0,1,4.6198,4.178,4.8302,Yang,0.0304,low-risk
21752,2023-08-16,4.699999809265137,4.739999771118164,4.619999885559082,4.619999885559082,9106600,SIRI,0,1,4.6402,4.1881,4.8227,Yin,0.026,low-risk
21753,2023-08-17,4.619999885559082,4.659999847412109,4.489999771118164,4.5,11623900,SIRI,0,1,4.6556,4.1954,4.8144,Yin,0.0379,low-risk
21754,2023-08-18,4.5,4.610000133514404,4.460000038146973,4.489999771118164,10639900,SIRI,1,0,4.6682,4.2028,4.8066,Yin,0.0336,low-risk
21755,2023-08-21,4.420000076293945,4.5,4.380000114440918,4.400000095367432,11450600,SIRI,2,0,4.6786,4.2084,4.7983,Yin,0.0274,low-risk
21756,2023-08-22,4.46999979019165,4.510000228881836,4.230000019073486,4.269999980926514,16654300,SIRI,2,0,4.6878,4.2121,4.7893,Yin,0.0662,low-risk
21757,2023-08-23,4.269999980926514,4.28000020980835,4.110000133514404,4.130000114440918,16915300,SIRI,2,0,4.6946,4.2138,4.7795,Yin,0.0414,low-risk
21758,2023-08-24,4.099999904632568,4.210000038146973,3.990000009536743,4.010000228881836,13515100,SIRI,9,0,4.6982,4.2142,4.7688,Yin,0.0551,low-risk
21759,2023-08-25,4.010000228881836,4.130000114440918,4.010000228881836,4.039999961853027,8886700,SIRI,15,0,4.7036,4.215,4.7576,Yang,0.0299,low-risk
21760,2023-08-28,4.079999923706055,4.139999866485596,4.039999961853027,4.099999904632568,8598600,SIRI,11,0,4.709,4.2176,4.7463,Yang,0.0248,low-risk
21761,2023-08-29,4.119999885559082,4.329999923706055,4.110000133514404,4.28000020980835,11030900,SIRI,11,0,4.7158,4.2208,4.7361,Yang,0.0535,low-risk
21762,2023-08-30,4.449999809265137,4.599999904632568,4.429999828338623,4.579999923706055,17284700,SIRI,2,0,4.7324,4.2267,4.7269,Yang,0.0384,low-risk
21763,2023-08-31,4.610000133514404,4.610000133514404,4.389999866485596,4.400000095367432,15290000,SIRI,0,1,4.7472,4.2299,4.7167,Yin,0.0501,low-risk
21764,2023-09-01,4.449999809265137,4.53000020980835,4.420000076293945,4.5,10317000,SIRI,2,0,4.7622,4.2343,4.7071,Yang,0.0249,low-risk
21765,2023-09-05,4.480000019073486,4.510000228881836,4.260000228881836,4.28000020980835,12481700,SIRI,1,0,4.7712,4.2373,4.6962,Yin,0.0587,low-risk
21766,2023-09-06,4.269999980926514,4.360000133514404,4.230000019073486,4.289999961853027,8371600,SIRI,2,0,4.7788,4.2397,4.6852,Yang,0.0307,low-risk
21767,2023-09-07,4.289999961853027,4.329999923706055,4.130000114440918,4.210000038146973,11420000,SIRI,2,0,4.7812,4.2422,4.6745,Yin,0.0484,low-risk
21768,2023-09-08,4.239999771118164,4.269999980926514,4.170000076293945,4.260000228881836,15162600,SIRI,3,0,4.781,4.2449,4.6638,Yang,0.024,low-risk
21769,2023-09-11,4.239999771118164,4.360000133514404,4.210000038146973,4.230000019073486,10397200,SIRI,3,0,4.779,4.2484,4.6528,Yin,0.0356,low-risk
21770,2023-09-12,4.170000076293945,4.300000190734863,4.150000095367432,4.28000020980835,11705200,SIRI,5,0,4.774,4.2519,4.6418,Yang,0.0361,low-risk
21771,2023-09-13,4.269999980926514,4.309999942779541,4.150000095367432,4.150000095367432,12687000,SIRI,2,0,4.7644,4.2554,4.63,Yin,0.0386,low-risk
21772,2023-09-14,4.179999828338623,4.349999904632568,4.179999828338623,4.320000171661377,18053600,SIRI,4,0,4.7596,4.2602,4.6192,Yang,0.0407,low-risk
21774,2023-09-18,4.019999980926514,4.190000057220459,4.010000228881836,4.099999904632568,20817900,SIRI,10,0,4.7436,4.2664,4.5957,Yang,0.0449,low-risk
21775,2023-09-19,4.070000171661377,4.179999828338623,4.070000171661377,4.179999828338623,10247500,SIRI,9,0,4.735,4.2717,4.5842,Yang,0.027,low-risk
21776,2023-09-20,4.210000038146973,4.25,4.110000133514404,4.119999885559082,9003100,SIRI,4,0,4.7218,4.2759,4.5727,Yin,0.0341,low-risk
21777,2023-09-21,4.119999885559082,4.150000095367432,4.059999942779541,4.099999904632568,11644500,SIRI,8,0,4.7076,4.2789,4.562,Yin,0.0222,low-risk
21778,2023-09-22,4.130000114440918,4.170000076293945,4.010000228881836,4.03000020980835,9278100,SIRI,8,0,4.6904,4.2814,4.5513,Yin,0.0399,low-risk
21779,2023-09-25,4.0,4.059999942779541,3.9700000286102295,4.010000228881836,9650500,SIRI,10,0,4.6756,4.2847,4.5406,Yang,0.0227,low-risk
21781,2023-09-27,3.940000057220459,4.079999923706055,3.809999942779541,4.070000171661377,29034200,SIRI,10,0,4.63,4.2914,4.5185,Yang,0.0709,low-risk
21782,2023-09-28,4.159999847412109,4.920000076293945,4.0,4.679999828338623,45479600,SIRI,6,0,4.6138,4.3009,4.5114,Yang,0.23,low-risk
21991,2023-07-31,101.30999755859375,101.83000183105469,100.86000061035156,101.56999969482422,6377400,SBUX,0,1,100.139,102.4571,101.1568,Yang,0.0096,high-risk
21992,2023-08-01,101.47000122070312,101.70999908447266,100.4000015258789,101.26000213623047,7784300,SBUX,0,1,100.0224,102.4447,101.2287,Yin,0.013,high-risk
21993,2023-08-02,100.5,104.45999908447266,99.29000091552734,102.12999725341797,14463100,SBUX,0,1,99.9548,102.463,101.2925,Yang,0.0521,high-risk
21994,2023-08-03,101.97000122070312,102.9000015258789,101.44999694824219,102.33000183105469,5547500,SBUX,0,1,99.9434,102.4925,101.3723,Yang,0.0143,high-risk
21995,2023-08-04,102.95999908447266,103.1500015258789,100.5199966430664,100.68000030517578,5196700,SBUX,0,1,99.9502,102.5085,101.4312,Yin,0.0262,high-risk
21996,2023-08-07,101.41999816894531,101.86000061035156,100.94000244140625,101.73999786376953,5222700,SBUX,0,1,99.9928,102.5313,101.4951,Yang,0.0091,high-risk
21997,2023-08-08,101.22000122070312,101.41999816894531,99.88999938964844,100.69999694824219,4058400,SBUX,0,1,100.038,102.5449,101.561,Yin,0.0153,high-risk
21998,2023-08-09,101.0,101.58000183105469,99.47000122070312,99.91999816894531,4494300,SBUX,0,1,100.0658,102.5398,101.6267,Yin,0.0212,high-risk
21999,2023-08-10,100.54000091552734,102.37000274658203,100.4000015258789,101.66000366210938,6844200,SBUX,0,1,100.144,102.5694,101.6919,Yang,0.0196,high-risk
22000,2023-08-11,101.4000015258789,101.4000015258789,100.13999938964844,100.98999786376953,3179700,SBUX,0,1,100.211,102.5808,101.7781,Yin,0.0126,high-risk
22001,2023-08-14,100.4800033569336,101.22000122070312,100.19999694824219,101.01000213623047,3239300,SBUX,0,1,100.2808,102.5855,101.8571,Yang,0.0102,high-risk
22002,2023-08-15,100.12999725341797,100.6500015258789,99.77999877929688,100.04000091552734,3203700,SBUX,0,1,100.2916,102.5947,101.9278,Yin,0.0087,high-risk
22003,2023-08-16,99.61000061035156,100.08999633789062,98.88999938964844,98.9800033569336,3679500,SBUX,0,1,100.2726,102.6003,101.9963,Yin,0.0121,high-risk
22004,2023-08-17,99.0,99.0999984741211,96.43000030517578,96.56999969482422,5291100,SBUX,0,1,100.2396,102.5826,102.0437,Yin,0.0277,high-risk
22005,2023-08-18,96.01000213623047,97.48999786376953,95.79000091552734,97.2300033569336,4125500,SBUX,0,1,100.2258,102.5683,102.0969,Yang,0.0177,high-risk
22006,2023-08-21,97.31999969482422,97.56999969482422,96.16000366210938,96.45999908447266,3753200,SBUX,0,1,100.172,102.5457,102.1437,Yin,0.0147,high-risk
22007,2023-08-22,96.48999786376953,96.73999786376953,95.5999984741211,96.06999969482422,3640500,SBUX,0,1,100.1342,102.5002,102.2011,Yin,0.0119,high-risk
22008,2023-08-23,96.41999816894531,96.55999755859375,94.01000213623047,95.18000030517578,9704500,SBUX,0,1,100.0686,102.4388,102.2536,Yin,0.0271,high-risk
22009,2023-08-24,94.75,95.62999725341797,93.70999908447266,94.83000183105469,7824500,SBUX,0,1,99.98,102.3458,102.2685,Yang,0.0205,high-risk
22010,2023-08-25,95.54000091552734,95.95999908447266,94.51000213623047,95.4800033569336,5360400,SBUX,0,1,99.8764,102.2521,102.2936,Yin,0.0153,high-risk
22011,2023-08-28,95.94000244140625,97.19999694824219,95.83000183105469,97.04000091552734,5098900,SBUX,0,1,99.7896,102.1825,102.3151,Yang,0.0143,high-risk
22012,2023-08-29,97.36000061035156,99.2300033569336,97.33999633789062,99.1500015258789,5512300,SBUX,0,1,99.7352,102.125,102.3527,Yang,0.0194,high-risk
22013,2023-08-30,99.0199966430664,99.72000122070312,99.0,99.23999786376953,4212200,SBUX,0,1,99.6946,102.0706,102.3676,Yang,0.0073,high-risk
22014,2023-08-31,99.0,99.33000183105469,97.27999877929688,97.44000244140625,5624500,SBUX,0,1,99.606,101.9976,102.3679,Yin,0.0211,high-risk
22015,2023-09-01,98.4000015258789,98.75,97.04000091552734,98.0,4747100,SBUX,0,1,99.549,101.9202,102.3708,Yin,0.0176,high-risk
22016,2023-09-05,97.5199966430664,97.80999755859375,96.58999633789062,96.83999633789062,5414300,SBUX,0,1,99.519,101.8326,102.3658,Yin,0.0126,high-risk
22017,2023-09-06,96.41999816894531,96.55000305175781,95.37000274658203,95.94999694824219,5428400,SBUX,0,1,99.4734,101.7222,102.3602,Yin,0.0124,high-risk
22018,2023-09-07,95.48999786376953,95.81999969482422,95.0199966430664,95.0999984741211,6404100,SBUX,0,1,99.401,101.5985,102.3509,Yin,0.0084,high-risk
22019,2023-09-08,95.25,95.8499984741211,94.75,95.27999877929688,4754700,SBUX,0,1,99.3344,101.4682,102.3375,Yang,0.0116,high-risk
22020,2023-09-11,95.6500015258789,96.2300033569336,95.22000122070312,95.66999816894531,5577500,SBUX,0,1,99.2742,101.3458,102.3243,Yang,0.0106,high-risk
22021,2023-09-12,95.5,96.51000213623047,95.19999694824219,96.23999786376953,5007600,SBUX,0,1,99.2178,101.2366,102.3133,Yang,0.0138,high-risk
22242,2023-07-31,451.0,453.1099853515625,447.7699890136719,451.79998779296875,563100,SNPS,0,1,438.8278,406.1058,368.1837,Yang,0.0119,low-risk
22243,2023-08-01,448.1400146484375,454.55999755859375,444.30999755859375,453.510009765625,550400,SNPS,0,1,439.7038,406.9507,369.0703,Yang,0.0231,low-risk
22244,2023-08-02,449.75,449.75,439.0799865722656,441.17999267578125,816100,SNPS,0,1,440.3574,407.7433,369.839,Yin,0.0243,low-risk
22245,2023-08-03,436.8999938964844,441.7300109863281,436.70001220703125,440.1199951171875,493900,SNPS,0,1,441.1262,408.5922,370.6516,Yang,0.0115,low-risk
22246,2023-08-04,442.2900085449219,449.3699951171875,437.2200012207031,441.4200134277344,603600,SNPS,0,1,442.0928,409.4335,371.4124,Yin,0.0278,low-risk
22247,2023-08-07,445.3699951171875,448.9700012207031,441.75,444.0,459700,SNPS,0,1,443.065,410.1751,372.171,Yin,0.0163,low-risk
22248,2023-08-08,441.3399963378906,441.3399963378906,433.7099914550781,435.989990234375,658500,SNPS,0,1,443.1008,410.8668,372.9062,Yin,0.0176,low-risk
22249,2023-08-09,435.2200012207031,436.3699951171875,425.80999755859375,428.9599914550781,575000,SNPS,1,0,442.7854,411.4164,373.6024,Yin,0.0248,low-risk
22250,2023-08-10,435.17999267578125,438.8399963378906,429.45001220703125,431.3900146484375,492000,SNPS,1,0,442.1166,412.005,374.2769,Yin,0.0219,low-risk
22251,2023-08-11,426.5299987792969,431.3299865722656,425.44000244140625,428.4599914550781,477700,SNPS,10,0,441.5866,412.5337,374.9108,Yang,0.0138,low-risk
22252,2023-08-14,426.1099853515625,434.989990234375,425.6099853515625,434.8500061035156,775500,SNPS,14,0,441.1926,413.1386,375.6114,Yang,0.022,low-risk
22253,2023-08-15,435.510009765625,439.1199951171875,433.510009765625,436.739990234375,800500,SNPS,1,0,440.9402,413.7925,376.3314,Yang,0.0129,low-risk
22254,2023-08-16,436.5799865722656,436.5799865722656,427.42999267578125,428.2099914550781,884800,SNPS,0,1,440.5012,414.2806,377.0265,Yin,0.0214,low-risk
22255,2023-08-17,450.1600036621094,451.989990234375,423.2799987792969,424.1000061035156,1492000,SNPS,0,1,440.1064,414.756,377.6678,Yin,0.0678,low-risk
22256,2023-08-18,422.7300109863281,428.4599914550781,418.510009765625,426.0199890136719,802000,SNPS,18,0,439.9204,415.277,378.3352,Yang,0.0238,low-risk
22257,2023-08-21,427.94000244140625,438.0,427.6300048828125,436.4700012207031,643300,SNPS,13,0,439.896,415.943,379.0617,Yang,0.0242,low-risk
22258,2023-08-22,440.4200134277344,443.6600036621094,433.82000732421875,436.3900146484375,682400,SNPS,0,1,439.8482,416.5565,379.8381,Yin,0.0227,low-risk
22259,2023-08-23,438.75,450.5,438.5400085449219,448.239990234375,796900,SNPS,0,1,439.8922,417.2795,380.6828,Yang,0.0273,low-risk
22260,2023-08-24,455.25,456.82000732421875,434.5899963378906,435.8599853515625,906400,SNPS,0,1,439.6098,417.7756,381.4793,Yin,0.0512,low-risk
22261,2023-08-25,436.2300109863281,443.0400085449219,434.1400146484375,442.239990234375,703100,SNPS,3,0,439.5336,418.3086,382.2878,Yang,0.0205,low-risk
22262,2023-08-28,445.79998779296875,448.0,441.2300109863281,443.67999267578125,366400,SNPS,1,0,439.4798,418.8961,383.0483,Yin,0.0153,low-risk
22263,2023-08-29,441.8399963378906,453.5,440.7300109863281,451.57000732421875,692500,SNPS,2,0,439.6874,419.6282,383.8558,Yang,0.029,low-risk
22264,2023-08-30,453.8500061035156,457.4700012207031,451.6600036621094,457.2799987792969,631600,SNPS,2,0,440.123,420.4418,384.5484,Yang,0.0129,low-risk
22265,2023-08-31,457.54998779296875,463.9700012207031,457.54998779296875,458.8900146484375,898500,SNPS,1,0,440.774,421.2308,385.1858,Yang,0.014,low-risk
22266,2023-09-01,460.0,462.9599914550781,456.8299865722656,460.45001220703125,473200,SNPS,0,1,441.4604,422.0413,385.8347,Yang,0.0134,low-risk
22267,2023-09-05,460.45001220703125,468.5799865722656,457.2900085449219,466.8500061035156,671300,SNPS,0,1,442.4062,422.9446,386.4979,Yang,0.0247,low-risk
22268,2023-09-06,464.80999755859375,471.1499938964844,464.80999755859375,465.69000244140625,746200,SNPS,0,1,443.3758,423.7859,387.1691,Yang,0.0136,low-risk
22269,2023-09-07,465.07000732421875,468.010009765625,451.0899963378906,458.0899963378906,986400,SNPS,0,1,444.002,424.55,387.8382,Yin,0.0375,low-risk
22270,2023-09-08,456.94000244140625,460.3900146484375,454.3900146484375,459.1400146484375,830000,SNPS,2,0,444.6418,425.3395,388.5045,Yang,0.0132,low-risk
22271,2023-09-11,459.7799987792969,463.6400146484375,453.3599853515625,461.82000732421875,608800,SNPS,0,1,445.3202,426.1534,389.1895,Yang,0.0227,low-risk
22272,2023-09-12,456.79998779296875,460.44000244140625,454.0199890136719,454.3599853515625,909900,SNPS,2,0,445.6992,426.9093,389.8265,Yin,0.0141,low-risk
22273,2023-09-13,453.3399963378906,469.0,453.3399963378906,466.8599853515625,925300,SNPS,2,0,446.3562,427.8023,390.4893,Yang,0.0345,low-risk
22276,2023-09-18,450.19000244140625,460.260009765625,448.82000732421875,460.010009765625,621000,SNPS,2,0,448.0152,430.4086,392.4527,Yang,0.0255,low-risk
22279,2023-09-21,448.5799865722656,450.95001220703125,444.010009765625,444.2699890136719,762900,SNPS,2,0,448.6512,432.9362,394.0128,Yin,0.0156,low-risk
22280,2023-09-22,446.2200012207031,454.4700012207031,446.17999267578125,446.8500061035156,577600,SNPS,3,0,448.6114,433.6885,394.5907,Yang,0.0186,low-risk
22281,2023-09-25,445.79998779296875,449.30999755859375,442.70001220703125,447.8299865722656,360900,SNPS,3,0,448.4858,434.4785,395.1897,Yang,0.0149,low-risk
22282,2023-09-26,446.5400085449219,446.5400085449219,440.6199951171875,444.3500061035156,724000,SNPS,3,0,448.1492,435.242,395.7925,Yin,0.0134,low-risk
22283,2023-09-27,447.989990234375,450.32000732421875,442.0,446.7099914550781,623400,SNPS,2,0,447.8248,436.0429,396.373,Yin,0.0188,low-risk
22284,2023-09-28,446.6300048828125,463.239990234375,445.07000732421875,460.7099914550781,1114100,SNPS,3,0,447.8924,436.9344,397.0478,Yang,0.0408,low-risk
22288,2023-10-04,452.55999755859375,463.8900146484375,452.54998779296875,461.32000732421875,600900,SNPS,2,0,448.3308,440.515,399.5803,Yang,0.0251,low-risk
22290,2023-10-06,455.5199890136719,476.989990234375,454.6000061035156,473.260009765625,905100,SNPS,2,0,449.0296,442.4239,400.9828,Yang,0.0493,low-risk
22493,2023-07-31,140.60000610351562,140.60000610351562,137.19000244140625,137.77000427246094,5633900,TMUS,0,1,136.483,140.6974,142.7788,Yin,0.0249,high-risk
22494,2023-08-01,138.11000061035156,138.4499969482422,135.83999633789062,137.25999450683594,4167300,TMUS,0,1,136.4646,140.6382,142.8004,Yin,0.0192,high-risk
22495,2023-08-02,137.3000030517578,137.3000030517578,135.27000427246094,135.77999877929688,4810100,TMUS,0,1,136.3996,140.5851,142.8139,Yin,0.015,high-risk
22496,2023-08-03,135.47999572753906,135.97000122070312,134.7100067138672,135.3699951171875,2753600,TMUS,0,1,136.275,140.5437,142.8331,Yin,0.0094,high-risk
22497,2023-08-04,135.7899932861328,136.47000122070312,134.4600067138672,134.60000610351562,3255600,TMUS,0,1,136.1396,140.4924,142.8369,Yin,0.0149,high-risk
22498,2023-08-07,135.4600067138672,137.17999267578125,135.00999450683594,136.64999389648438,3554400,TMUS,0,1,136.0726,140.4288,142.8394,Yang,0.0161,high-risk
22499,2023-08-08,136.49000549316406,137.57000732421875,136.19000244140625,136.25999450683594,3242500,TMUS,0,1,136.0826,140.3472,142.842,Yin,0.0101,high-risk
22500,2023-08-09,136.22999572753906,138.36000061035156,136.0800018310547,137.7100067138672,4092900,TMUS,0,1,136.1338,140.3092,142.8504,Yang,0.0168,high-risk
22501,2023-08-10,138.64999389648438,139.44000244140625,137.5800018310547,137.72999572753906,2492800,TMUS,0,1,136.186,140.262,142.8568,Yin,0.0135,high-risk
22502,2023-08-11,137.0800018310547,138.57000732421875,137.02000427246094,138.33999633789062,2886800,TMUS,0,1,136.2078,140.1893,142.8519,Yang,0.0113,high-risk
22503,2023-08-14,138.9499969482422,139.88999938964844,138.16000366210938,139.5,3117800,TMUS,0,1,136.2196,140.1376,142.8462,Yang,0.0125,high-risk
22504,2023-08-15,138.7100067138672,139.60000610351562,138.17999267578125,138.5800018310547,2664500,TMUS,0,1,136.3674,140.0888,142.8349,Yin,0.0103,high-risk
22505,2023-08-16,138.92999267578125,139.67999267578125,138.22000122070312,138.25,2755600,TMUS,0,1,136.488,140.0483,142.823,Yin,0.0106,high-risk
22506,2023-08-17,138.66000366210938,139.1300048828125,136.1699981689453,136.3699951171875,3916300,TMUS,0,1,136.6446,139.9866,142.7499,Yin,0.0217,high-risk
22507,2023-08-18,136.3300018310547,137.3699951171875,135.6300048828125,136.13999938964844,3602600,TMUS,0,1,136.8364,139.909,142.6728,Yin,0.0128,high-risk
22508,2023-08-21,135.80999755859375,136.60000610351562,134.72999572753906,135.5500030517578,4141100,TMUS,0,1,136.941,139.8366,142.5891,Yin,0.0139,high-risk
22509,2023-08-22,135.02999877929688,135.33999633789062,134.2100067138672,135.16000366210938,3239900,TMUS,0,1,137.017,139.7501,142.5148,Yang,0.0084,high-risk
22510,2023-08-23,136.22000122070312,136.80999755859375,135.75999450683594,136.3300018310547,3267800,TMUS,0,1,137.128,139.6677,142.4556,Yang,0.0077,high-risk
22511,2023-08-24,134.99000549316406,136.27999877929688,133.22000122070312,133.32000732421875,6200000,TMUS,0,1,137.1968,139.5525,142.3781,Yin,0.023,high-risk
22512,2023-08-25,132.83999633789062,133.9600067138672,131.47000122070312,133.35000610351562,5732600,TMUS,3,0,137.3028,139.4184,142.2959,Yang,0.0189,high-risk
22513,2023-08-28,134.3000030517578,135.30999755859375,134.0399932861328,135.17999267578125,3975300,TMUS,0,1,137.3512,139.3071,142.2223,Yang,0.0095,high-risk
22514,2023-08-29,135.5,137.07000732421875,135.02000427246094,136.74000549316406,3502300,TMUS,0,1,137.4674,139.1833,142.1628,Yang,0.0152,high-risk
22515,2023-08-30,137.4199981689453,137.8300018310547,136.72000122070312,137.38999938964844,3185200,TMUS,0,1,137.5906,139.0611,142.0975,Yin,0.0081,high-risk
22516,2023-08-31,137.6999969482422,138.08999633789062,135.99000549316406,136.25,6627300,TMUS,0,1,137.662,138.9237,142.0478,Yin,0.0154,high-risk
22517,2023-09-01,137.05999755859375,137.6699981689453,136.24000549316406,137.3300018310547,3039800,TMUS,0,1,137.7218,138.7975,142.0072,Yang,0.0105,high-risk
22518,2023-09-05,137.3300018310547,138.7899932861328,136.5,136.88999938964844,3881200,TMUS,0,1,137.8036,138.6713,141.9666,Yin,0.0168,high-risk
22519,2023-09-06,137.0500030517578,138.97999572753906,132.39999389648438,134.1300048828125,10514700,TMUS,0,1,137.7892,138.5089,141.9129,Yin,0.0497,high-risk
22520,2023-09-07,134.85000610351562,139.9600067138672,134.5,137.27999877929688,8462200,TMUS,0,1,137.8114,138.3858,141.8604,Yang,0.0406,high-risk
22521,2023-09-08,137.88999938964844,139.3800048828125,136.77000427246094,137.6300048828125,4273100,TMUS,0,1,137.8386,138.2572,141.8044,Yin,0.0191,high-risk
22522,2023-09-11,138.30999755859375,141.25999450683594,138.0399932861328,140.25999450683594,5271800,TMUS,0,1,137.907,138.1566,141.7563,Yang,0.0233,high-risk
22523,2023-09-12,140.47000122070312,140.61000061035156,138.8699951171875,140.11000061035156,4862500,TMUS,0,1,137.9312,138.0699,141.6989,Yin,0.0125,high-risk
22995,2023-07-31,178.50999450683594,180.39999389648438,178.3300018310547,180.0,4065200,TXN,0,1,176.0454,174.7744,172.7842,Yang,0.0116,high-risk
22996,2023-08-01,179.0,179.47000122070312,177.69000244140625,178.3699951171875,4028700,TXN,0,1,176.2166,174.7959,172.9183,Yin,0.01,high-risk
22997,2023-08-02,176.25,176.67999267578125,171.7100067138672,172.44000244140625,6914500,TXN,0,1,176.2632,174.7859,173.0088,Yin,0.0289,high-risk
22998,2023-08-03,170.4499969482422,172.25999450683594,169.63999938964844,171.8000030517578,4515200,TXN,0,1,176.282,174.7875,173.1261,Yang,0.0154,high-risk
22999,2023-08-04,169.60000610351562,170.8800048828125,167.11000061035156,168.44000244140625,6052800,TXN,0,1,176.256,174.733,173.2133,Yin,0.0226,high-risk
23000,2023-08-07,169.3699951171875,169.82000732421875,166.94000244140625,168.9600067138672,4315700,TXN,0,1,176.2938,174.6653,173.3006,Yin,0.0173,high-risk
23001,2023-08-08,167.3000030517578,167.4199981689453,164.42999267578125,166.72999572753906,4628000,TXN,0,1,176.236,174.5887,173.371,Yin,0.0182,high-risk
23002,2023-08-09,166.72000122070312,168.97999572753906,166.3699951171875,167.27000427246094,4701400,TXN,0,1,176.0556,174.4901,173.4388,Yang,0.0157,high-risk
23003,2023-08-10,168.64999389648438,170.5399932861328,166.92999267578125,167.55999755859375,4975300,TXN,0,1,175.8758,174.4086,173.4779,Yin,0.0216,high-risk
23004,2023-08-11,165.7899932861328,166.3699951171875,164.63999938964844,166.1999969482422,5454800,TXN,0,1,175.7222,174.279,173.5007,Yang,0.0105,high-risk
23005,2023-08-14,166.1999969482422,170.61000061035156,165.6999969482422,170.47999572753906,5933600,TXN,0,1,175.6156,174.1997,173.5423,Yang,0.0296,high-risk
23006,2023-08-15,169.77000427246094,170.16000366210938,167.6199951171875,168.16000366210938,3920900,TXN,0,1,175.4742,174.1181,173.5938,Yin,0.0152,high-risk
23007,2023-08-16,167.58999633789062,168.57000732421875,165.3000030517578,165.72000122070312,4558400,TXN,0,1,175.3834,173.9725,173.6386,Yin,0.0198,high-risk
23008,2023-08-17,165.72000122070312,167.16000366210938,165.22000122070312,165.75999450683594,3987800,TXN,0,1,175.2914,173.835,173.6606,Yang,0.0117,high-risk
23009,2023-08-18,164.57000732421875,166.83999633789062,164.1699981689453,166.49000549316406,4456000,TXN,0,1,175.1812,173.7294,173.6899,Yang,0.0163,high-risk
23010,2023-08-21,166.72999572753906,168.5800018310547,166.08999633789062,167.9499969482422,3941800,TXN,0,1,175.0956,173.634,173.7151,Yang,0.015,high-risk
23011,2023-08-22,169.6300048828125,169.6300048828125,166.14999389648438,167.11000061035156,3035600,TXN,0,1,175.026,173.4947,173.7582,Yin,0.0209,high-risk
23012,2023-08-23,163.92999267578125,170.5,163.92999267578125,169.8300018310547,4152900,TXN,0,1,174.9418,173.3506,173.8247,Yang,0.0401,high-risk
23013,2023-08-24,171.47999572753906,171.47999572753906,165.39999389648438,165.58999633789062,6003200,TXN,0,1,174.7054,173.1464,173.8394,Yin,0.0368,high-risk
23014,2023-08-25,166.49000549316406,168.4600067138672,164.6999969482422,167.80999755859375,3947500,TXN,0,1,174.5192,172.9829,173.85,Yang,0.0228,high-risk
23015,2023-08-28,169.22000122070312,169.9199981689453,167.5800018310547,168.6999969482422,3995100,TXN,0,1,174.3314,172.8659,173.853,Yin,0.014,high-risk
