,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation
19519,2023-09-22,228.5500030517578,230.72999572753906,226.63999938964844,228.50999450683594,2218900,PANW,4,0,235.449,228.097,199.455,Yin,0.018
19520,2023-09-25,227.52999877929688,227.9499969482422,224.63999938964844,226.52999877929688,2127400,PANW,4,0,235.1544,228.5934,199.7542,Yin,0.0147
19521,2023-09-26,225.9600067138672,227.8000030517578,224.75,226.7899932861328,2115800,PANW,4,0,234.6892,229.0847,200.0646,Yang,0.0136
19522,2023-09-27,228.8699951171875,233.52999877929688,228.32000732421875,231.89999389648438,2783700,PANW,4,0,234.3604,229.6136,200.4202,Yang,0.0228
19523,2023-09-28,232.47000122070312,237.3000030517578,230.6699981689453,235.17999267578125,2227800,PANW,3,0,234.144,230.1261,200.8016,Yang,0.0287
19524,2023-09-29,238.0,238.33999633789062,234.0399932861328,234.44000244140625,2247600,PANW,2,0,233.9918,230.5553,201.1649,Yin,0.0184
19525,2023-10-02,235.0,238.19000244140625,233.88999938964844,236.77000427246094,2532100,PANW,3,0,233.8508,230.9646,201.545,Yang,0.0184
19526,2023-10-03,234.67999267578125,237.61000061035156,230.08999633789062,231.7100067138672,2102600,PANW,3,0,233.6184,231.2877,201.9025,Yin,0.0327
19527,2023-10-04,233.35000610351562,237.57000732421875,233.35000610351562,236.44000244140625,2368800,PANW,3,0,233.489,231.6803,202.3217,Yang,0.0181
19528,2023-10-05,236.44000244140625,237.3000030517578,234.35000610351562,236.77999877929688,1971600,PANW,3,0,233.3244,232.0551,202.7506,Yang,0.0126
19529,2023-10-06,235.36000061035156,249.91000366210938,235.0399932861328,246.69000244140625,4167600,PANW,3,0,233.3526,232.592,203.2315,Yang,0.0633
20234,2023-07-31,89.12000274658203,90.93000030517578,87.2699966430664,89.81999969482422,8435300,PDD,9,0,73.1236,72.8809,76.7968,Yang,0.0419
20235,2023-08-01,87.95999908447266,92.79000091552734,87.61000061035156,90.08999633789062,9099600,PDD,10,0,73.6934,72.8515,76.9676,Yang,0.0591
20236,2023-08-02,87.56999969482422,88.05000305175781,83.11000061035156,84.01000213623047,11861300,PDD,11,0,74.163,72.8351,77.1108,Yin,0.0594
20237,2023-08-03,86.33999633789062,89.75,86.2699966430664,88.80999755859375,10689800,PDD,12,0,74.6784,72.8659,77.2902,Yang,0.0403
20238,2023-08-04,89.04000091552734,90.75,87.41000366210938,87.5199966430664,6705700,PDD,13,0,75.1902,72.8294,77.4504,Yin,0.0382
20239,2023-08-07,87.5199966430664,87.62000274658203,83.94000244140625,85.5999984741211,8311900,PDD,14,0,75.6834,72.7581,77.5866,Yin,0.0438
20240,2023-08-08,82.4800033569336,83.91999816894531,81.9000015258789,83.72000122070312,6618400,PDD,15,0,76.1574,72.6832,77.7327,Yang,0.0247
20241,2023-08-09,85.11000061035156,85.3499984741211,83.0199966430664,83.4800033569336,5352900,PDD,16,0,76.3986,72.5728,77.8707,Yin,0.0281
20242,2023-08-10,86.5999984741211,88.22000122070312,83.80999755859375,84.72000122070312,9331300,PDD,17,0,76.7404,72.5006,77.9994,Yin,0.0526
20243,2023-08-11,81.69999694824219,82.37000274658203,80.47000122070312,81.55000305175781,7586900,PDD,18,0,77.065,72.527,78.1849,Yin,0.0236
20244,2023-08-14,81.16999816894531,81.7699966430664,79.36000061035156,81.44999694824219,5868200,PDD,19,0,77.3122,72.5522,78.3545,Yang,0.0304
20245,2023-08-15,80.69999694824219,80.69999694824219,77.58000183105469,78.83999633789062,6746600,PDD,20,0,77.4982,72.5848,78.4832,Yin,0.0402
20246,2023-08-16,77.87999725341797,80.30000305175781,77.30999755859375,79.0199966430664,6279300,PDD,21,0,77.7174,72.6005,78.6128,Yang,0.0387
20247,2023-08-17,81.9000015258789,82.19000244140625,79.58000183105469,79.66000366210938,5859800,PDD,22,0,77.8544,72.6575,78.7463,Yin,0.0328
20248,2023-08-18,77.1500015258789,77.45999908447266,75.7699966430664,76.9800033569336,6835500,PDD,23,0,77.944,72.7105,78.8571,Yin,0.0223
20249,2023-08-21,76.58000183105469,78.25,75.44000244140625,78.05999755859375,9500600,PDD,24,0,78.0066,72.7627,78.9779,Yang,0.0372
20250,2023-08-22,79.31999969482422,79.88999938964844,76.81999969482422,77.48999786376953,6334000,PDD,25,0,78.0344,72.809,79.0973,Yin,0.04
20251,2023-08-23,78.16000366210938,79.7699966430664,77.54000091552734,77.91999816894531,10989200,PDD,26,0,78.071,72.8238,79.2021,Yin,0.0288
20252,2023-08-24,79.27999877929688,81.1500015258789,78.19999694824219,78.2699966430664,8411400,PDD,27,0,78.0872,72.8475,79.284,Yin,0.0377
20253,2023-08-25,77.9800033569336,80.27999877929688,77.52999877929688,79.91000366210938,8442600,PDD,28,0,78.112,72.8982,79.3749,Yang,0.0355
20254,2023-08-28,81.5,81.62999725341797,79.0,80.76000213623047,13661800,PDD,29,0,78.1108,72.9738,79.4641,Yin,0.0333
20255,2023-08-29,90.27999877929688,96.44000244140625,89.5,93.22000122070312,35231700,PDD,22,0,78.3778,73.1828,79.6344,Yang,0.0775
20256,2023-08-30,94.58999633789062,98.43000030517578,92.91999816894531,98.13999938964844,21821500,PDD,6,0,78.8542,73.4439,79.8049,Yang,0.0593
20257,2023-08-31,98.0,100.70999908447266,97.7300033569336,98.97000122070312,23549800,PDD,4,0,79.373,73.7205,79.9738,Yang,0.0305
20258,2023-09-01,100.0,103.5999984741211,99.20999908447266,103.29000091552734,12994200,PDD,3,0,79.981,74.0463,80.1633,Yang,0.0442
20259,2023-09-05,99.33000183105469,102.0,97.16000366210938,101.05999755859375,9343100,PDD,4,0,80.6062,74.3867,80.3138,Yang,0.0498
20260,2023-09-06,100.0,103.55999755859375,99.18000030517578,101.58999633789062,6806600,PDD,3,0,81.2464,74.7173,80.4839,Yang,0.0442
20261,2023-09-07,97.18000030517578,98.0,92.79000091552734,96.61000061035156,21927900,PDD,4,0,81.745,75.0066,80.6142,Yin,0.0561
20262,2023-09-08,95.73999786376953,96.83000183105469,93.7300033569336,95.33999633789062,9869100,PDD,4,0,82.2476,75.2705,80.7402,Yin,0.0331
20263,2023-09-11,97.5,98.45999908447266,95.73999786376953,97.4000015258789,9118400,PDD,4,0,82.8176,75.5419,80.8891,Yin,0.0284
20264,2023-09-12,96.01000213623047,100.01000213623047,95.77999877929688,98.87999725341797,7306100,PDD,4,0,83.4124,75.8298,81.0497,Yang,0.0442
20265,2023-09-13,97.97000122070312,100.4000015258789,97.83000183105469,98.26000213623047,7626600,PDD,4,0,83.9518,76.1155,81.2074,Yang,0.0263
20266,2023-09-14,99.18000030517578,100.0,98.23999786376953,99.06999969482422,6041400,PDD,4,0,84.4964,76.4139,81.374,Yin,0.0179
20267,2023-09-15,98.33999633789062,100.0,96.94999694824219,99.45999908447266,19029800,PDD,4,0,85.1318,76.741,81.5011,Yang,0.0315
20268,2023-09-18,98.93000030517578,100.3499984741211,98.38999938964844,99.80999755859375,6454300,PDD,4,0,85.728,77.0933,81.608,Yang,0.0199
20269,2023-09-19,98.62000274658203,99.75,97.5,98.3499984741211,4459500,PDD,4,0,86.2922,77.4253,81.6895,Yin,0.0231
20270,2023-09-20,97.19000244140625,97.63999938964844,94.30000305175781,94.4800033569336,7978900,PDD,4,0,86.761,77.7089,81.7432,Yin,0.0354
20271,2023-09-21,91.94000244140625,93.66000366210938,91.20999908447266,92.16999816894531,8476600,PDD,7,0,87.0976,77.9491,81.7724,Yang,0.0269
20272,2023-09-22,95.72000122070312,96.37999725341797,94.44000244140625,95.93000030517578,8974600,PDD,4,0,87.3976,78.2225,81.813,Yang,0.0205
20273,2023-09-25,92.88999938964844,96.76000213623047,92.61000061035156,96.69000244140625,4935700,PDD,4,0,87.7416,78.5475,81.8619,Yang,0.0448
20274,2023-09-26,96.0199966430664,96.08999633789062,93.83000183105469,93.93000030517578,8564900,PDD,4,0,88.0382,78.8516,81.9025,Yin,0.0241
20275,2023-09-27,94.25,95.77999877929688,93.5,95.0,4442000,PDD,4,0,88.4248,79.1602,81.9219,Yang,0.0244
20276,2023-09-28,93.88999938964844,95.9800033569336,93.87999725341797,95.61000061035156,6199400,PDD,4,0,88.8324,79.4857,81.9514,Yang,0.0224
20277,2023-09-29,98.08999633789062,99.55000305175781,97.5999984741211,98.06999969482422,7431500,PDD,4,0,89.2962,79.8468,82.0114,Yin,0.02
20278,2023-10-02,98.16000366210938,99.73999786376953,97.9000015258789,99.66999816894531,5524700,PDD,4,0,89.7702,80.2294,82.0661,Yang,0.0188
20279,2023-10-03,97.5999984741211,100.26000213623047,97.37000274658203,97.9000015258789,6705000,PDD,4,0,90.1512,80.5996,82.1055,Yang,0.0297
20280,2023-10-04,97.75,98.44000244140625,97.01000213623047,98.16000366210938,4598100,PDD,4,0,90.4546,80.9295,82.1606,Yang,0.0147
20281,2023-10-05,97.75,98.58000183105469,96.44999694824219,98.36000061035156,4160500,PDD,4,0,90.7396,81.2799,82.2172,Yang,0.0221
20282,2023-10-06,99.20999908447266,107.58999633789062,99.0,105.63999938964844,19068800,PDD,4,0,91.1618,81.6756,82.3107,Yang,0.0868
21489,2023-07-31,192.5,192.8699951171875,191.7100067138672,191.77999877929688,562500,SGEN,4,0,195.094,197.2953,166.6677,Yin,0.0061
21490,2023-08-01,192.0,192.6699981689453,191.6199951171875,192.4499969482422,686700,SGEN,9,0,195.06,197.4562,166.9635,Yang,0.0055
21491,2023-08-02,192.60000610351562,193.42999267578125,191.91000366210938,192.97999572753906,701800,SGEN,5,0,195.0536,197.6496,167.2608,Yang,0.0079
21492,2023-08-03,193.99000549316406,194.19000244140625,192.97999572753906,193.5,556600,SGEN,1,0,195.0564,197.8585,167.5613,Yin,0.0063
21493,2023-08-04,193.69000244140625,194.4199981689453,193.44000244140625,193.47000122070312,634500,SGEN,2,0,194.996,197.8167,167.8487,Yin,0.0051
21494,2023-08-07,194.0,194.60000610351562,193.25,193.64999389648438,965700,SGEN,1,0,194.9606,197.7548,168.1427,Yin,0.007
21495,2023-08-08,194.94000244140625,194.94000244140625,194.08999633789062,194.64999389648438,642700,SGEN,0,1,194.9648,197.7019,168.4668,Yin,0.0044
21496,2023-08-09,194.82000732421875,195.60000610351562,194.8000030517578,194.85000610351562,1052900,SGEN,1,0,194.992,197.6456,168.8076,Yang,0.0041
21497,2023-08-10,194.99000549316406,196.0,194.8300018310547,195.0,1114500,SGEN,0,1,195.0118,197.5926,169.1384,Yang,0.006
21498,2023-08-11,194.66000366210938,195.75,194.4199981689453,194.67999267578125,570400,SGEN,2,0,194.9914,197.5353,169.4665,Yang,0.0068
21499,2023-08-14,195.13999938964844,196.0,194.27000427246094,194.3000030517578,748200,SGEN,2,0,194.984,197.4792,169.7941,Yin,0.0089
21500,2023-08-15,194.1999969482422,195.17999267578125,194.13999938964844,194.1999969482422,669600,SGEN,4,0,194.9604,197.4375,170.1178,Ping,0.0054
21501,2023-08-16,194.16000366210938,194.9199981689453,193.22999572753906,193.35000610351562,969000,SGEN,5,0,194.9236,197.39,170.4283,Yin,0.0087
21502,2023-08-17,193.2899932861328,194.16000366210938,192.8300018310547,192.89999389648438,731800,SGEN,8,0,194.8722,197.3426,170.7444,Yin,0.0069
21503,2023-08-18,192.6199951171875,193.64999389648438,192.6199951171875,192.74000549316406,482400,SGEN,15,0,194.832,197.274,171.0723,Yang,0.0053
21504,2023-08-21,192.69000244140625,194.0,192.69000244140625,193.3000030517578,746700,SGEN,16,0,194.8036,197.1768,171.4053,Yang,0.0068
21505,2023-08-22,193.25,194.75,193.25,194.27999877929688,1148900,SGEN,11,0,194.7572,197.0973,171.7312,Yang,0.0078
21506,2023-08-23,195.17999267578125,195.9499969482422,194.5500030517578,195.63999938964844,1432300,SGEN,9,0,194.727,197.0229,172.0704,Yang,0.0072
21507,2023-08-24,196.0,197.9499969482422,195.6199951171875,197.75999450683594,1405600,SGEN,10,0,194.7572,196.9758,172.4231,Yang,0.0119
21508,2023-08-25,197.7899932861328,199.9600067138672,197.64999389648438,199.80999755859375,902800,SGEN,7,0,194.8292,196.9539,172.7732,Yang,0.0117
21509,2023-08-28,209.0,209.38999938964844,205.97000122070312,206.25999450683594,2857700,SGEN,0,1,195.0036,196.9676,173.1468,Yin,0.0166
21510,2023-08-29,206.0,207.6699981689453,206.0,206.9600067138672,2022700,SGEN,0,1,195.1764,196.9872,173.4918,Yang,0.0081
21511,2023-08-30,207.30999755859375,207.82000732421875,206.75999450683594,206.85000610351562,1984300,SGEN,0,1,195.3378,197.0002,173.8708,Yin,0.0051
21512,2023-08-31,207.0,207.74000549316406,205.74000549316406,206.07000732421875,1929400,SGEN,0,1,195.4866,197.0139,174.2366,Yin,0.0097
21513,2023-09-01,210.0,210.5,207.74000549316406,207.91000366210938,2119500,SGEN,0,1,195.6666,197.0432,174.6214,Yin,0.0133
21514,2023-09-05,208.14999389648438,208.1999969482422,207.1300048828125,207.17999267578125,1221100,SGEN,0,1,195.8458,197.063,174.9886,Yin,0.0052
21515,2023-09-06,207.10000610351562,207.3800048828125,205.72999572753906,206.10000610351562,1278300,SGEN,0,1,196.037,197.0615,175.3613,Yin,0.008
21516,2023-09-07,206.1699981689453,206.58999633789062,204.80999755859375,204.89999389648438,1268900,SGEN,0,1,196.2054,197.0555,175.7281,Yin,0.0087
21517,2023-09-08,205.3300018310547,205.39999389648438,203.61000061035156,204.42999267578125,1419500,SGEN,0,1,196.4166,197.0458,176.0915,Yin,0.0088
21518,2023-09-11,204.25,208.4600067138672,204.0,208.1300048828125,1831200,SGEN,0,1,196.7486,197.0771,176.5147,Yang,0.0219
21519,2023-09-12,207.8000030517578,208.22000122070312,206.83999633789062,207.35000610351562,1376300,SGEN,0,1,197.0464,197.1006,176.9288,Yin,0.0067
21740,2023-07-31,5.210000038146973,5.389999866485596,5.070000171661377,5.099999904632568,24200700,SIRI,1,0,4.3392,4.0509,4.9026,Yin,0.0631
21741,2023-08-01,5.320000171661377,5.650000095367432,4.860000133514404,4.980000019073486,24528200,SIRI,0,1,4.3662,4.0621,4.8977,Yin,0.1626
21742,2023-08-02,5.03000020980835,5.130000114440918,4.820000171661377,4.960000038146973,20117100,SIRI,0,1,4.3948,4.0737,4.8918,Yin,0.0643
21743,2023-08-03,4.920000076293945,5.059999942779541,4.920000076293945,4.980000019073486,10707800,SIRI,0,1,4.4234,4.0868,4.8864,Yang,0.0285
21744,2023-08-04,5.019999980926514,5.03000020980835,4.690000057220459,4.829999923706055,19510000,SIRI,0,1,4.4494,4.0988,4.8796,Yin,0.0725
21745,2023-08-07,4.820000171661377,4.860000133514404,4.71999979019165,4.809999942779541,10602300,SIRI,0,1,4.475,4.1118,4.8725,Yin,0.0297
21746,2023-08-08,4.71999979019165,4.829999923706055,4.610000133514404,4.820000171661377,13513800,SIRI,1,0,4.5016,4.1236,4.8659,Yang,0.0477
21747,2023-08-09,4.789999961853027,4.909999847412109,4.78000020980835,4.880000114440918,13107400,SIRI,1,0,4.5286,4.1363,4.8598,Yang,0.0272
21748,2023-08-10,5.0,5.179999828338623,4.820000171661377,4.840000152587891,17792800,SIRI,0,1,4.5534,4.1483,4.8531,Yin,0.0747
21749,2023-08-11,4.789999961853027,4.880000114440918,4.730000019073486,4.75,8312600,SIRI,0,1,4.5772,4.1587,4.8457,Yin,0.0317
21750,2023-08-14,4.71999979019165,4.820000171661377,4.670000076293945,4.699999809265137,7987000,SIRI,0,1,4.5972,4.1677,4.8378,Yin,0.0321
21751,2023-08-15,4.650000095367432,4.75,4.610000133514404,4.710000038146973,8703700,SIRI,0,1,4.6198,4.178,4.8302,Yang,0.0304
21752,2023-08-16,4.699999809265137,4.739999771118164,4.619999885559082,4.619999885559082,9106600,SIRI,0,1,4.6402,4.1881,4.8227,Yin,0.026
21753,2023-08-17,4.619999885559082,4.659999847412109,4.489999771118164,4.5,11623900,SIRI,0,1,4.6556,4.1954,4.8144,Yin,0.0379
21754,2023-08-18,4.5,4.610000133514404,4.460000038146973,4.489999771118164,10639900,SIRI,1,0,4.6682,4.2028,4.8066,Yin,0.0336
21755,2023-08-21,4.420000076293945,4.5,4.380000114440918,4.400000095367432,11450600,SIRI,2,0,4.6786,4.2084,4.7983,Yin,0.0274
21756,2023-08-22,4.46999979019165,4.510000228881836,4.230000019073486,4.269999980926514,16654300,SIRI,2,0,4.6878,4.2121,4.7893,Yin,0.0662
21757,2023-08-23,4.269999980926514,4.28000020980835,4.110000133514404,4.130000114440918,16915300,SIRI,2,0,4.6946,4.2138,4.7795,Yin,0.0414
21758,2023-08-24,4.099999904632568,4.210000038146973,3.990000009536743,4.010000228881836,13515100,SIRI,9,0,4.6982,4.2142,4.7688,Yin,0.0551
21759,2023-08-25,4.010000228881836,4.130000114440918,4.010000228881836,4.039999961853027,8886700,SIRI,15,0,4.7036,4.215,4.7576,Yang,0.0299
21760,2023-08-28,4.079999923706055,4.139999866485596,4.039999961853027,4.099999904632568,8598600,SIRI,11,0,4.709,4.2176,4.7463,Yang,0.0248
21761,2023-08-29,4.119999885559082,4.329999923706055,4.110000133514404,4.28000020980835,11030900,SIRI,11,0,4.7158,4.2208,4.7361,Yang,0.0535
21762,2023-08-30,4.449999809265137,4.599999904632568,4.429999828338623,4.579999923706055,17284700,SIRI,2,0,4.7324,4.2267,4.7269,Yang,0.0384
21763,2023-08-31,4.610000133514404,4.610000133514404,4.389999866485596,4.400000095367432,15290000,SIRI,0,1,4.7472,4.2299,4.7167,Yin,0.0501
21764,2023-09-01,4.449999809265137,4.53000020980835,4.420000076293945,4.5,10317000,SIRI,2,0,4.7622,4.2343,4.7071,Yang,0.0249
21765,2023-09-05,4.480000019073486,4.510000228881836,4.260000228881836,4.28000020980835,12481700,SIRI,1,0,4.7712,4.2373,4.6962,Yin,0.0587
21766,2023-09-06,4.269999980926514,4.360000133514404,4.230000019073486,4.289999961853027,8371600,SIRI,2,0,4.7788,4.2397,4.6852,Yang,0.0307
21767,2023-09-07,4.289999961853027,4.329999923706055,4.130000114440918,4.210000038146973,11420000,SIRI,2,0,4.7812,4.2422,4.6745,Yin,0.0484
21768,2023-09-08,4.239999771118164,4.269999980926514,4.170000076293945,4.260000228881836,15162600,SIRI,3,0,4.781,4.2449,4.6638,Yang,0.024
21769,2023-09-11,4.239999771118164,4.360000133514404,4.210000038146973,4.230000019073486,10397200,SIRI,3,0,4.779,4.2484,4.6528,Yin,0.0356
21770,2023-09-12,4.170000076293945,4.300000190734863,4.150000095367432,4.28000020980835,11705200,SIRI,5,0,4.774,4.2519,4.6418,Yang,0.0361
21771,2023-09-13,4.269999980926514,4.309999942779541,4.150000095367432,4.150000095367432,12687000,SIRI,2,0,4.7644,4.2554,4.63,Yin,0.0386
21772,2023-09-14,4.179999828338623,4.349999904632568,4.179999828338623,4.320000171661377,18053600,SIRI,4,0,4.7596,4.2602,4.6192,Yang,0.0407
21774,2023-09-18,4.019999980926514,4.190000057220459,4.010000228881836,4.099999904632568,20817900,SIRI,10,0,4.7436,4.2664,4.5957,Yang,0.0449
21775,2023-09-19,4.070000171661377,4.179999828338623,4.070000171661377,4.179999828338623,10247500,SIRI,9,0,4.735,4.2717,4.5842,Yang,0.027
21776,2023-09-20,4.210000038146973,4.25,4.110000133514404,4.119999885559082,9003100,SIRI,4,0,4.7218,4.2759,4.5727,Yin,0.0341
21777,2023-09-21,4.119999885559082,4.150000095367432,4.059999942779541,4.099999904632568,11644500,SIRI,8,0,4.7076,4.2789,4.562,Yin,0.0222
21778,2023-09-22,4.130000114440918,4.170000076293945,4.010000228881836,4.03000020980835,9278100,SIRI,8,0,4.6904,4.2814,4.5513,Yin,0.0399
21779,2023-09-25,4.0,4.059999942779541,3.9700000286102295,4.010000228881836,9650500,SIRI,10,0,4.6756,4.2847,4.5406,Yang,0.0227
21781,2023-09-27,3.940000057220459,4.079999923706055,3.809999942779541,4.070000171661377,29034200,SIRI,10,0,4.63,4.2914,4.5185,Yang,0.0709
21782,2023-09-28,4.159999847412109,4.920000076293945,4.0,4.679999828338623,45479600,SIRI,6,0,4.6138,4.3009,4.5114,Yang,0.23
22242,2023-07-31,451.0,453.1099853515625,447.7699890136719,451.79998779296875,563100,SNPS,0,1,438.8278,406.1058,368.1837,Yang,0.0119
22243,2023-08-01,448.1400146484375,454.55999755859375,444.30999755859375,453.510009765625,550400,SNPS,0,1,439.7038,406.9507,369.0703,Yang,0.0231
22244,2023-08-02,449.75,449.75,439.0799865722656,441.17999267578125,816100,SNPS,0,1,440.3574,407.7433,369.839,Yin,0.0243
22245,2023-08-03,436.8999938964844,441.7300109863281,436.70001220703125,440.1199951171875,493900,SNPS,0,1,441.1262,408.5922,370.6516,Yang,0.0115
22246,2023-08-04,442.2900085449219,449.3699951171875,437.2200012207031,441.4200134277344,603600,SNPS,0,1,442.0928,409.4335,371.4124,Yin,0.0278
22247,2023-08-07,445.3699951171875,448.9700012207031,441.75,444.0,459700,SNPS,0,1,443.065,410.1751,372.171,Yin,0.0163
22248,2023-08-08,441.3399963378906,441.3399963378906,433.7099914550781,435.989990234375,658500,SNPS,0,1,443.1008,410.8668,372.9062,Yin,0.0176
22249,2023-08-09,435.2200012207031,436.3699951171875,425.80999755859375,428.9599914550781,575000,SNPS,1,0,442.7854,411.4164,373.6024,Yin,0.0248
22250,2023-08-10,435.17999267578125,438.8399963378906,429.45001220703125,431.3900146484375,492000,SNPS,1,0,442.1166,412.005,374.2769,Yin,0.0219
22251,2023-08-11,426.5299987792969,431.3299865722656,425.44000244140625,428.4599914550781,477700,SNPS,10,0,441.5866,412.5337,374.9108,Yang,0.0138
22252,2023-08-14,426.1099853515625,434.989990234375,425.6099853515625,434.8500061035156,775500,SNPS,14,0,441.1926,413.1386,375.6114,Yang,0.022
22253,2023-08-15,435.510009765625,439.1199951171875,433.510009765625,436.739990234375,800500,SNPS,1,0,440.9402,413.7925,376.3314,Yang,0.0129
22254,2023-08-16,436.5799865722656,436.5799865722656,427.42999267578125,428.2099914550781,884800,SNPS,0,1,440.5012,414.2806,377.0265,Yin,0.0214
22255,2023-08-17,450.1600036621094,451.989990234375,423.2799987792969,424.1000061035156,1492000,SNPS,0,1,440.1064,414.756,377.6678,Yin,0.0678
22256,2023-08-18,422.7300109863281,428.4599914550781,418.510009765625,426.0199890136719,802000,SNPS,18,0,439.9204,415.277,378.3352,Yang,0.0238
22257,2023-08-21,427.94000244140625,438.0,427.6300048828125,436.4700012207031,643300,SNPS,13,0,439.896,415.943,379.0617,Yang,0.0242
22258,2023-08-22,440.4200134277344,443.6600036621094,433.82000732421875,436.3900146484375,682400,SNPS,0,1,439.8482,416.5565,379.8381,Yin,0.0227
22259,2023-08-23,438.75,450.5,438.5400085449219,448.239990234375,796900,SNPS,0,1,439.8922,417.2795,380.6828,Yang,0.0273
22260,2023-08-24,455.25,456.82000732421875,434.5899963378906,435.8599853515625,906400,SNPS,0,1,439.6098,417.7756,381.4793,Yin,0.0512
22261,2023-08-25,436.2300109863281,443.0400085449219,434.1400146484375,442.239990234375,703100,SNPS,3,0,439.5336,418.3086,382.2878,Yang,0.0205
22262,2023-08-28,445.79998779296875,448.0,441.2300109863281,443.67999267578125,366400,SNPS,1,0,439.4798,418.8961,383.0483,Yin,0.0153
22263,2023-08-29,441.8399963378906,453.5,440.7300109863281,451.57000732421875,692500,SNPS,2,0,439.6874,419.6282,383.8558,Yang,0.029
22264,2023-08-30,453.8500061035156,457.4700012207031,451.6600036621094,457.2799987792969,631600,SNPS,2,0,440.123,420.4418,384.5484,Yang,0.0129
22265,2023-08-31,457.54998779296875,463.9700012207031,457.54998779296875,458.8900146484375,898500,SNPS,1,0,440.774,421.2308,385.1858,Yang,0.014
22266,2023-09-01,460.0,462.9599914550781,456.8299865722656,460.45001220703125,473200,SNPS,0,1,441.4604,422.0413,385.8347,Yang,0.0134
22267,2023-09-05,460.45001220703125,468.5799865722656,457.2900085449219,466.8500061035156,671300,SNPS,0,1,442.4062,422.9446,386.4979,Yang,0.0247
22268,2023-09-06,464.80999755859375,471.1499938964844,464.80999755859375,465.69000244140625,746200,SNPS,0,1,443.3758,423.7859,387.1691,Yang,0.0136
22269,2023-09-07,465.07000732421875,468.010009765625,451.0899963378906,458.0899963378906,986400,SNPS,0,1,444.002,424.55,387.8382,Yin,0.0375
22270,2023-09-08,456.94000244140625,460.3900146484375,454.3900146484375,459.1400146484375,830000,SNPS,2,0,444.6418,425.3395,388.5045,Yang,0.0132
22271,2023-09-11,459.7799987792969,463.6400146484375,453.3599853515625,461.82000732421875,608800,SNPS,0,1,445.3202,426.1534,389.1895,Yang,0.0227
22272,2023-09-12,456.79998779296875,460.44000244140625,454.0199890136719,454.3599853515625,909900,SNPS,2,0,445.6992,426.9093,389.8265,Yin,0.0141
22273,2023-09-13,453.3399963378906,469.0,453.3399963378906,466.8599853515625,925300,SNPS,2,0,446.3562,427.8023,390.4893,Yang,0.0345
22276,2023-09-18,450.19000244140625,460.260009765625,448.82000732421875,460.010009765625,621000,SNPS,2,0,448.0152,430.4086,392.4527,Yang,0.0255
22279,2023-09-21,448.5799865722656,450.95001220703125,444.010009765625,444.2699890136719,762900,SNPS,2,0,448.6512,432.9362,394.0128,Yin,0.0156
22280,2023-09-22,446.2200012207031,454.4700012207031,446.17999267578125,446.8500061035156,577600,SNPS,3,0,448.6114,433.6885,394.5907,Yang,0.0186
22281,2023-09-25,445.79998779296875,449.30999755859375,442.70001220703125,447.8299865722656,360900,SNPS,3,0,448.4858,434.4785,395.1897,Yang,0.0149
22282,2023-09-26,446.5400085449219,446.5400085449219,440.6199951171875,444.3500061035156,724000,SNPS,3,0,448.1492,435.242,395.7925,Yin,0.0134
22283,2023-09-27,447.989990234375,450.32000732421875,442.0,446.7099914550781,623400,SNPS,2,0,447.8248,436.0429,396.373,Yin,0.0188
22284,2023-09-28,446.6300048828125,463.239990234375,445.07000732421875,460.7099914550781,1114100,SNPS,3,0,447.8924,436.9344,397.0478,Yang,0.0408
22288,2023-10-04,452.55999755859375,463.8900146484375,452.54998779296875,461.32000732421875,600900,SNPS,2,0,448.3308,440.515,399.5803,Yang,0.0251
22290,2023-10-06,455.5199890136719,476.989990234375,454.6000061035156,473.260009765625,905100,SNPS,2,0,449.0296,442.4239,400.9828,Yang,0.0493
23246,2023-07-31,90.83499908447266,91.8499984741211,89.29000091552734,91.26000213623047,3855200,TTD,0,1,77.6198,69.1654,59.7736,Yang,0.0287
23247,2023-08-01,90.33999633789062,90.66999816894531,88.91999816894531,90.05000305175781,2353800,TTD,0,1,78.0704,69.4837,59.9608,Yin,0.0197
23248,2023-08-02,88.31999969482422,88.55500030517578,85.29000091552734,86.63999938964844,3588300,TTD,0,1,78.4668,69.7925,60.1316,Yin,0.0383
23249,2023-08-03,85.66999816894531,86.87999725341797,84.47000122070312,84.76000213623047,2714300,TTD,0,1,78.7916,70.1066,60.3024,Yin,0.0285
23250,2023-08-04,85.52999877929688,86.5,83.66999816894531,84.83999633789062,2270500,TTD,0,1,79.152,70.4125,60.4536,Yin,0.0338
23251,2023-08-07,85.36000061035156,85.9800033569336,84.15499877929688,85.80000305175781,2717400,TTD,0,1,79.542,70.7052,60.6006,Yang,0.0217
23252,2023-08-08,84.69999694824219,85.54000091552734,83.75,85.30000305175781,3969500,TTD,0,1,79.9228,71.0073,60.751,Yang,0.0214
23253,2023-08-09,84.6500015258789,85.0,80.69999694824219,80.93000030517578,8054000,TTD,0,1,80.188,71.2278,60.8732,Yin,0.0533
23254,2023-08-10,79.12000274658203,81.5,76.4000015258789,77.08999633789062,8956400,TTD,5,0,80.3302,71.4136,60.974,Yin,0.0668
